time,time,G
2024-03-09 22:00:00,2024-03-09 22:00:00,0.0
2024-03-09 23:00:00,2024-03-09 23:00:00,0.0
2024-03-10 00:00:00,2024-03-10 00:00:00,0.0
2024-03-10 01:00:00,2024-03-10 01:00:00,0.0
2024-03-10 02:00:00,2024-03-10 02:00:00,0.0
2024-03-10 03:00:00,2024-03-10 03:00:00,0.0
2024-03-10 04:00:00,2024-03-10 04:00:00,0.0
2024-03-10 05:00:00,2024-03-10 05:00:00,0.0
2024-03-10 06:00:00,2024-03-10 06:00:00,26.1
2024-03-10 07:00:00,2024-03-10 07:00:00,182.15
2024-03-10 08:00:00,2024-03-10 08:00:00,385.77
2024-03-10 09:00:00,2024-03-10 09:00:00,551.8
2024-03-10 10:00:00,2024-03-10 10:00:00,696.62
2024-03-10 11:00:00,2024-03-10 11:00:00,774.75
2024-03-10 12:00:00,2024-03-10 12:00:00,802.58
2024-03-10 13:00:00,2024-03-10 13:00:00,763.0
2024-03-10 14:00:00,2024-03-10 14:00:00,638.83
2024-03-10 15:00:00,2024-03-10 15:00:00,455.42
2024-03-10 16:00:00,2024-03-10 16:00:00,287.0
2024-03-10 17:00:00,2024-03-10 17:00:00,91.05
2024-03-10 18:00:00,2024-03-10 18:00:00,0.0
2024-03-10 19:00:00,2024-03-10 19:00:00,0.0
2024-03-10 20:00:00,2024-03-10 20:00:00,0.0
2024-03-10 21:00:00,2024-03-10 21:00:00,0.0
2024-03-10 22:00:00,2024-03-10 22:00:00,0.0
2024-03-10 23:00:00,2024-03-10 23:00:00,0.0
2024-03-11 00:00:00,2024-03-11 00:00:00,0.0
2024-03-11 01:00:00,2024-03-11 01:00:00,0.0
2024-03-11 02:00:00,2024-03-11 02:00:00,0.0
2024-03-11 03:00:00,2024-03-11 03:00:00,0.0
2024-03-11 04:00:00,2024-03-11 04:00:00,0.0
2024-03-11 05:00:00,2024-03-11 05:00:00,0.0
2024-03-11 06:00:00,2024-03-11 06:00:00,11.7
2024-03-11 07:00:00,2024-03-11 07:00:00,74.5
2024-03-11 08:00:00,2024-03-11 08:00:00,154.07
2024-03-11 09:00:00,2024-03-11 09:00:00,265.77
2024-03-11 10:00:00,2024-03-11 10:00:00,436.45
2024-03-11 11:00:00,2024-03-11 11:00:00,562.33
2024-03-11 12:00:00,2024-03-11 12:00:00,613.25
2024-03-11 13:00:00,2024-03-11 13:00:00,598.35
2024-03-11 14:00:00,2024-03-11 14:00:00,519.72
2024-03-11 15:00:00,2024-03-11 15:00:00,344.85
2024-03-11 16:00:00,2024-03-11 16:00:00,190.9
2024-03-11 17:00:00,2024-03-11 17:00:00,61.65
2024-03-11 18:00:00,2024-03-11 18:00:00,0.0
2024-03-11 19:00:00,2024-03-11 19:00:00,0.0
2024-03-11 20:00:00,2024-03-11 20:00:00,0.0
2024-03-11 21:00:00,2024-03-11 21:00:00,0.0
2024-03-11 22:00:00,2024-03-11 22:00:00,0.0
2024-03-11 23:00:00,2024-03-11 23:00:00,0.0
2024-03-12 00:00:00,2024-03-12 00:00:00,0.0
2024-03-12 01:00:00,2024-03-12 01:00:00,0.0
2024-03-12 02:00:00,2024-03-12 02:00:00,0.0
2024-03-12 03:00:00,2024-03-12 03:00:00,0.0
2024-03-12 04:00:00,2024-03-12 04:00:00,0.0
2024-03-12 05:00:00,2024-03-12 05:00:00,0.0
2024-03-12 06:00:00,2024-03-12 06:00:00,22.6
2024-03-12 07:00:00,2024-03-12 07:00:00,154.55
2024-03-12 08:00:00,2024-03-12 08:00:00,332.65
2024-03-12 09:00:00,2024-03-12 09:00:00,556.9
2024-03-12 10:00:00,2024-03-12 10:00:00,732.78
2024-03-12 11:00:00,2024-03-12 11:00:00,749.7
2024-03-12 12:00:00,2024-03-12 12:00:00,782.75
2024-03-12 13:00:00,2024-03-12 13:00:00,666.47
2024-03-12 14:00:00,2024-03-12 14:00:00,569.25
2024-03-12 15:00:00,2024-03-12 15:00:00,401.52
2024-03-12 16:00:00,2024-03-12 16:00:00,222.2
2024-03-12 17:00:00,2024-03-12 17:00:00,68.95
2024-03-12 18:00:00,2024-03-12 18:00:00,0.0
2024-03-12 19:00:00,2024-03-12 19:00:00,0.0
2024-03-12 20:00:00,2024-03-12 20:00:00,0.0
2024-03-12 21:00:00,2024-03-12 21:00:00,0.0
2024-03-12 22:00:00,2024-03-12 22:00:00,0.0
2024-03-12 23:00:00,2024-03-12 23:00:00,0.0
2024-03-13 00:00:00,2024-03-13 00:00:00,0.0
2024-03-13 01:00:00,2024-03-13 01:00:00,0.0
2024-03-13 02:00:00,2024-03-13 02:00:00,0.0
2024-03-13 03:00:00,2024-03-13 03:00:00,0.0
2024-03-13 04:00:00,2024-03-13 04:00:00,0.0
2024-03-13 05:00:00,2024-03-13 05:00:00,0.0
2024-03-13 06:00:00,2024-03-13 06:00:00,24.25
2024-03-13 07:00:00,2024-03-13 07:00:00,161.68
2024-03-13 08:00:00,2024-03-13 08:00:00,360.92
2024-03-13 09:00:00,2024-03-13 09:00:00,540.97
2024-03-13 10:00:00,2024-03-13 10:00:00,675.35
2024-03-13 11:00:00,2024-03-13 11:00:00,705.45
2024-03-13 12:00:00,2024-03-13 12:00:00,726.67
2024-03-13 13:00:00,2024-03-13 13:00:00,611.88
2024-03-13 14:00:00,2024-03-13 14:00:00,460.65
2024-03-13 15:00:00,2024-03-13 15:00:00,332.95
2024-03-13 16:00:00,2024-03-13 16:00:00,190.23
2024-03-13 17:00:00,2024-03-13 17:00:00,58.55
2024-03-13 18:00:00,2024-03-13 18:00:00,0.0
2024-03-13 19:00:00,2024-03-13 19:00:00,0.0
2024-03-13 20:00:00,2024-03-13 20:00:00,0.0
2024-03-13 21:00:00,2024-03-13 21:00:00,0.0
2024-03-13 22:00:00,2024-03-13 22:00:00,0.0
2024-03-13 23:00:00,2024-03-13 23:00:00,0.0
2024-03-14 00:00:00,2024-03-14 00:00:00,0.0
2024-03-14 01:00:00,2024-03-14 01:00:00,0.0
2024-03-14 02:00:00,2024-03-14 02:00:00,0.0
2024-03-14 03:00:00,2024-03-14 03:00:00,0.0
2024-03-14 04:00:00,2024-03-14 04:00:00,0.0
2024-03-14 05:00:00,2024-03-14 05:00:00,0.0
2024-03-14 06:00:00,2024-03-14 06:00:00,19.33
2024-03-14 07:00:00,2024-03-14 07:00:00,123.68
2024-03-14 08:00:00,2024-03-14 08:00:00,267.15
2024-03-14 09:00:00,2024-03-14 09:00:00,456.15
2024-03-14 10:00:00,2024-03-14 10:00:00,522.33
2024-03-14 11:00:00,2024-03-14 11:00:00,724.2
2024-03-14 12:00:00,2024-03-14 12:00:00,708.53
2024-03-14 13:00:00,2024-03-14 13:00:00,596.55
2024-03-14 14:00:00,2024-03-14 14:00:00,445.23
2024-03-14 15:00:00,2024-03-14 15:00:00,378.42
2024-03-14 16:00:00,2024-03-14 16:00:00,201.38
2024-03-14 17:00:00,2024-03-14 17:00:00,57.1
2024-03-14 18:00:00,2024-03-14 18:00:00,0.0
2024-03-14 19:00:00,2024-03-14 19:00:00,0.0
2024-03-14 20:00:00,2024-03-14 20:00:00,0.0
2024-03-14 21:00:00,2024-03-14 21:00:00,0.0
2024-03-14 22:00:00,2024-03-14 22:00:00,0.0
2024-03-14 23:00:00,2024-03-14 23:00:00,0.0
2024-03-15 00:00:00,2024-03-15 00:00:00,0.0
2024-03-15 01:00:00,2024-03-15 01:00:00,0.0
2024-03-15 02:00:00,2024-03-15 02:00:00,0.0
2024-03-15 03:00:00,2024-03-15 03:00:00,0.0
2024-03-15 04:00:00,2024-03-15 04:00:00,0.0
2024-03-15 05:00:00,2024-03-15 05:00:00,0.0
2024-03-15 06:00:00,2024-03-15 06:00:00,20.15
2024-03-15 07:00:00,2024-03-15 07:00:00,130.23
2024-03-15 08:00:00,2024-03-15 08:00:00,269.35
2024-03-15 09:00:00,2024-03-15 09:00:00,546.45
2024-03-15 10:00:00,2024-03-15 10:00:00,695.28
2024-03-15 11:00:00,2024-03-15 11:00:00,826.4
2024-03-15 12:00:00,2024-03-15 12:00:00,778.4
2024-03-15 13:00:00,2024-03-15 13:00:00,736.33
2024-03-15 14:00:00,2024-03-15 14:00:00,553.45
2024-03-15 15:00:00,2024-03-15 15:00:00,388.6
2024-03-15 16:00:00,2024-03-15 16:00:00,222.05
2024-03-15 17:00:00,2024-03-15 17:00:00,70.45
2024-03-15 18:00:00,2024-03-15 18:00:00,0.0
2024-03-15 19:00:00,2024-03-15 19:00:00,0.0
2024-03-15 20:00:00,2024-03-15 20:00:00,0.0
2024-03-15 21:00:00,2024-03-15 21:00:00,0.0
2024-03-15 22:00:00,2024-03-15 22:00:00,0.0
2024-03-15 23:00:00,2024-03-15 23:00:00,0.0
2024-03-16 00:00:00,2024-03-16 00:00:00,0.0
2024-03-16 01:00:00,2024-03-16 01:00:00,0.0
2024-03-16 02:00:00,2024-03-16 02:00:00,0.0
2024-03-16 03:00:00,2024-03-16 03:00:00,0.0
2024-03-16 04:00:00,2024-03-16 04:00:00,0.0
2024-03-16 05:00:00,2024-03-16 05:00:00,0.0
2024-03-16 06:00:00,2024-03-16 06:00:00,31.33
2024-03-16 07:00:00,2024-03-16 07:00:00,190.77
2024-03-16 08:00:00,2024-03-16 08:00:00,350.35
2024-03-16 09:00:00,2024-03-16 09:00:00,530.3
2024-03-16 10:00:00,2024-03-16 10:00:00,620.28
2024-03-16 11:00:00,2024-03-16 11:00:00,707.47
2024-03-16 12:00:00,2024-03-16 12:00:00,742.8
2024-03-16 13:00:00,2024-03-16 13:00:00,611.85
2024-03-16 14:00:00,2024-03-16 14:00:00,504.45
2024-03-16 15:00:00,2024-03-16 15:00:00,328.08
2024-03-16 16:00:00,2024-03-16 16:00:00,187.2
2024-03-16 17:00:00,2024-03-16 17:00:00,59.55
2024-03-16 18:00:00,2024-03-16 18:00:00,0.0
2024-03-16 19:00:00,2024-03-16 19:00:00,0.0
2024-03-16 20:00:00,2024-03-16 20:00:00,0.0
2024-03-16 21:00:00,2024-03-16 21:00:00,0.0
2024-03-16 22:00:00,2024-03-16 22:00:00,0.0
2024-03-16 23:00:00,2024-03-16 23:00:00,0.0
2024-03-17 00:00:00,2024-03-17 00:00:00,0.0
2024-03-17 01:00:00,2024-03-17 01:00:00,0.0
2024-03-17 02:00:00,2024-03-17 02:00:00,0.0
2024-03-17 03:00:00,2024-03-17 03:00:00,0.0
2024-03-17 04:00:00,2024-03-17 04:00:00,0.0
2024-03-17 05:00:00,2024-03-17 05:00:00,0.0
2024-03-17 06:00:00,2024-03-17 06:00:00,10.35
2024-03-17 07:00:00,2024-03-17 07:00:00,56.8
2024-03-17 08:00:00,2024-03-17 08:00:00,99.82
2024-03-17 09:00:00,2024-03-17 09:00:00,225.73
2024-03-17 10:00:00,2024-03-17 10:00:00,423.7
2024-03-17 11:00:00,2024-03-17 11:00:00,568.78
2024-03-17 12:00:00,2024-03-17 12:00:00,699.88
2024-03-17 13:00:00,2024-03-17 13:00:00,576.22
2024-03-17 14:00:00,2024-03-17 14:00:00,338.1
2024-03-17 15:00:00,2024-03-17 15:00:00,381.02
2024-03-17 16:00:00,2024-03-17 16:00:00,215.57
2024-03-17 17:00:00,2024-03-17 17:00:00,72.12
2024-03-17 18:00:00,2024-03-17 18:00:00,0.0
2024-03-17 19:00:00,2024-03-17 19:00:00,0.0
2024-03-17 20:00:00,2024-03-17 20:00:00,0.0
2024-03-17 21:00:00,2024-03-17 21:00:00,0.0
2024-03-17 22:00:00,2024-03-17 22:00:00,0.0
2024-03-17 23:00:00,2024-03-17 23:00:00,0.0
2024-03-18 00:00:00,2024-03-18 00:00:00,0.0
2024-03-18 01:00:00,2024-03-18 01:00:00,0.0
2024-03-18 02:00:00,2024-03-18 02:00:00,0.0
2024-03-18 03:00:00,2024-03-18 03:00:00,0.0
2024-03-18 04:00:00,2024-03-18 04:00:00,0.0
2024-03-18 05:00:00,2024-03-18 05:00:00,0.0
2024-03-18 06:00:00,2024-03-18 06:00:00,31.55
2024-03-18 07:00:00,2024-03-18 07:00:00,195.9
2024-03-18 08:00:00,2024-03-18 08:00:00,374.52
2024-03-18 09:00:00,2024-03-18 09:00:00,607.78
2024-03-18 10:00:00,2024-03-18 10:00:00,753.22
2024-03-18 11:00:00,2024-03-18 11:00:00,853.75
2024-03-18 12:00:00,2024-03-18 12:00:00,891.42
2024-03-18 13:00:00,2024-03-18 13:00:00,803.65
2024-03-18 14:00:00,2024-03-18 14:00:00,652.65
2024-03-18 15:00:00,2024-03-18 15:00:00,440.92
2024-03-18 16:00:00,2024-03-18 16:00:00,269.05
2024-03-18 17:00:00,2024-03-18 17:00:00,79.75
2024-03-18 18:00:00,2024-03-18 18:00:00,0.0
2024-03-18 19:00:00,2024-03-18 19:00:00,0.0
2024-03-18 20:00:00,2024-03-18 20:00:00,0.0
2024-03-18 21:00:00,2024-03-18 21:00:00,0.0
2024-03-18 22:00:00,2024-03-18 22:00:00,0.0
2024-03-18 23:00:00,2024-03-18 23:00:00,0.0
2024-03-19 00:00:00,2024-03-19 00:00:00,0.0
2024-03-19 01:00:00,2024-03-19 01:00:00,0.0
2024-03-19 02:00:00,2024-03-19 02:00:00,0.0
2024-03-19 03:00:00,2024-03-19 03:00:00,0.0
2024-03-19 04:00:00,2024-03-19 04:00:00,0.0
2024-03-19 05:00:00,2024-03-19 05:00:00,0.0
2024-03-19 06:00:00,2024-03-19 06:00:00,29.48
2024-03-19 07:00:00,2024-03-19 07:00:00,180.4
2024-03-19 08:00:00,2024-03-19 08:00:00,390.85
2024-03-19 09:00:00,2024-03-19 09:00:00,560.45
2024-03-19 10:00:00,2024-03-19 10:00:00,710.83
2024-03-19 11:00:00,2024-03-19 11:00:00,705.08
2024-03-19 12:00:00,2024-03-19 12:00:00,662.3
2024-03-19 13:00:00,2024-03-19 13:00:00,528.55
2024-03-19 14:00:00,2024-03-19 14:00:00,416.52
2024-03-19 15:00:00,2024-03-19 15:00:00,324.98
2024-03-19 16:00:00,2024-03-19 16:00:00,166.3
2024-03-19 17:00:00,2024-03-19 17:00:00,48.92
2024-03-19 18:00:00,2024-03-19 18:00:00,0.0
2024-03-19 19:00:00,2024-03-19 19:00:00,0.0
2024-03-19 20:00:00,2024-03-19 20:00:00,0.0
2024-03-19 21:00:00,2024-03-19 21:00:00,0.0
2024-03-19 22:00:00,2024-03-19 22:00:00,0.0
2024-03-19 23:00:00,2024-03-19 23:00:00,0.0
2024-03-20 00:00:00,2024-03-20 00:00:00,0.0
2024-03-20 01:00:00,2024-03-20 01:00:00,0.0
2024-03-20 02:00:00,2024-03-20 02:00:00,0.0
2024-03-20 03:00:00,2024-03-20 03:00:00,0.0
2024-03-20 04:00:00,2024-03-20 04:00:00,0.0
2024-03-20 05:00:00,2024-03-20 05:00:00,0.0
2024-03-20 06:00:00,2024-03-20 06:00:00,24.77
2024-03-20 07:00:00,2024-03-20 07:00:00,130.12
2024-03-20 08:00:00,2024-03-20 08:00:00,250.52
2024-03-20 09:00:00,2024-03-20 09:00:00,411.23
2024-03-20 10:00:00,2024-03-20 10:00:00,446.8
2024-03-20 11:00:00,2024-03-20 11:00:00,541.4
2024-03-20 12:00:00,2024-03-20 12:00:00,517.25
2024-03-20 13:00:00,2024-03-20 13:00:00,417.48
2024-03-20 14:00:00,2024-03-20 14:00:00,417.4
2024-03-20 15:00:00,2024-03-20 15:00:00,311.12
2024-03-20 16:00:00,2024-03-20 16:00:00,173.95
2024-03-20 17:00:00,2024-03-20 17:00:00,57.6
2024-03-20 18:00:00,2024-03-20 18:00:00,0.0
2024-03-20 19:00:00,2024-03-20 19:00:00,0.0
2024-03-20 20:00:00,2024-03-20 20:00:00,0.0
2024-03-20 21:00:00,2024-03-20 21:00:00,0.0
2024-03-20 22:00:00,2024-03-20 22:00:00,0.0
2024-03-20 23:00:00,2024-03-20 23:00:00,0.0
2024-03-21 00:00:00,2024-03-21 00:00:00,0.0
2024-03-21 01:00:00,2024-03-21 01:00:00,0.0
2024-03-21 02:00:00,2024-03-21 02:00:00,0.0
2024-03-21 03:00:00,2024-03-21 03:00:00,0.0
2024-03-21 04:00:00,2024-03-21 04:00:00,0.0
2024-03-21 05:00:00,2024-03-21 05:00:00,0.0
2024-03-21 06:00:00,2024-03-21 06:00:00,25.95
2024-03-21 07:00:00,2024-03-21 07:00:00,134.23
2024-03-21 08:00:00,2024-03-21 08:00:00,270.23
2024-03-21 09:00:00,2024-03-21 09:00:00,288.2
2024-03-21 10:00:00,2024-03-21 10:00:00,270.23
2024-03-21 11:00:00,2024-03-21 11:00:00,373.77
2024-03-21 12:00:00,2024-03-21 12:00:00,566.97
2024-03-21 13:00:00,2024-03-21 13:00:00,631.12
2024-03-21 14:00:00,2024-03-21 14:00:00,585.9
2024-03-21 15:00:00,2024-03-21 15:00:00,423.3
2024-03-21 16:00:00,2024-03-21 16:00:00,257.67
2024-03-21 17:00:00,2024-03-21 17:00:00,79.18
2024-03-21 18:00:00,2024-03-21 18:00:00,0.0
2024-03-21 19:00:00,2024-03-21 19:00:00,0.0
2024-03-21 20:00:00,2024-03-21 20:00:00,0.0
2024-03-21 21:00:00,2024-03-21 21:00:00,0.0
2024-03-21 22:00:00,2024-03-21 22:00:00,0.0
2024-03-21 23:00:00,2024-03-21 23:00:00,0.0
2024-03-22 00:00:00,2024-03-22 00:00:00,0.0
2024-03-22 01:00:00,2024-03-22 01:00:00,0.0
2024-03-22 02:00:00,2024-03-22 02:00:00,0.0
2024-03-22 03:00:00,2024-03-22 03:00:00,0.0
2024-03-22 04:00:00,2024-03-22 04:00:00,0.0
2024-03-22 05:00:00,2024-03-22 05:00:00,0.0
2024-03-22 06:00:00,2024-03-22 06:00:00,38.42
2024-03-22 07:00:00,2024-03-22 07:00:00,229.9
2024-03-22 08:00:00,2024-03-22 08:00:00,434.35
2024-03-22 09:00:00,2024-03-22 09:00:00,650.33
2024-03-22 10:00:00,2024-03-22 10:00:00,787.6
2024-03-22 11:00:00,2024-03-22 11:00:00,863.72
2024-03-22 12:00:00,2024-03-22 12:00:00,771.58
2024-03-22 13:00:00,2024-03-22 13:00:00,746.97
2024-03-22 14:00:00,2024-03-22 14:00:00,626.0
2024-03-22 15:00:00,2024-03-22 15:00:00,470.48
2024-03-22 16:00:00,2024-03-22 16:00:00,254.88
2024-03-22 17:00:00,2024-03-22 17:00:00,72.68
2024-03-22 18:00:00,2024-03-22 18:00:00,0.0
2024-03-22 19:00:00,2024-03-22 19:00:00,0.0
2024-03-22 20:00:00,2024-03-22 20:00:00,0.0
2024-03-22 21:00:00,2024-03-22 21:00:00,0.0
2024-03-22 22:00:00,2024-03-22 22:00:00,0.0
2024-03-22 23:00:00,2024-03-22 23:00:00,0.0
2024-03-23 00:00:00,2024-03-23 00:00:00,0.0
2024-03-23 01:00:00,2024-03-23 01:00:00,0.0
2024-03-23 02:00:00,2024-03-23 02:00:00,0.0
2024-03-23 03:00:00,2024-03-23 03:00:00,0.0
2024-03-23 04:00:00,2024-03-23 04:00:00,0.0
2024-03-23 05:00:00,2024-03-23 05:00:00,0.0
2024-03-23 06:00:00,2024-03-23 06:00:00,28.67
2024-03-23 07:00:00,2024-03-23 07:00:00,155.8
2024-03-23 08:00:00,2024-03-23 08:00:00,331.02
2024-03-23 09:00:00,2024-03-23 09:00:00,532.55
2024-03-23 10:00:00,2024-03-23 10:00:00,626.05
2024-03-23 11:00:00,2024-03-23 11:00:00,630.6
2024-03-23 12:00:00,2024-03-23 12:00:00,662.85
2024-03-23 13:00:00,2024-03-23 13:00:00,495.12
2024-03-23 14:00:00,2024-03-23 14:00:00,431.3
2024-03-23 15:00:00,2024-03-23 15:00:00,314.2
2024-03-23 16:00:00,2024-03-23 16:00:00,167.8
2024-03-23 17:00:00,2024-03-23 17:00:00,52.55
2024-03-23 18:00:00,2024-03-23 18:00:00,0.0
2024-03-23 19:00:00,2024-03-23 19:00:00,0.0
2024-03-23 20:00:00,2024-03-23 20:00:00,0.0
2024-03-23 21:00:00,2024-03-23 21:00:00,0.0
2024-03-23 22:00:00,2024-03-23 22:00:00,0.0
2024-03-23 23:00:00,2024-03-23 23:00:00,0.0
2024-03-24 00:00:00,2024-03-24 00:00:00,0.0
2024-03-24 01:00:00,2024-03-24 01:00:00,0.0
2024-03-24 02:00:00,2024-03-24 02:00:00,0.0
2024-03-24 03:00:00,2024-03-24 03:00:00,0.0
2024-03-24 04:00:00,2024-03-24 04:00:00,0.0
2024-03-24 05:00:00,2024-03-24 05:00:00,0.0
2024-03-24 06:00:00,2024-03-24 06:00:00,36.62
2024-03-24 07:00:00,2024-03-24 07:00:00,218.23
2024-03-24 08:00:00,2024-03-24 08:00:00,450.0
2024-03-24 09:00:00,2024-03-24 09:00:00,574.53
2024-03-24 10:00:00,2024-03-24 10:00:00,708.25
2024-03-24 11:00:00,2024-03-24 11:00:00,803.75
2024-03-24 12:00:00,2024-03-24 12:00:00,792.6
2024-03-24 13:00:00,2024-03-24 13:00:00,622.4
2024-03-24 14:00:00,2024-03-24 14:00:00,494.75
2024-03-24 15:00:00,2024-03-24 15:00:00,314.85
2024-03-24 16:00:00,2024-03-24 16:00:00,194.45
2024-03-24 17:00:00,2024-03-24 17:00:00,61.9
2024-03-24 18:00:00,2024-03-24 18:00:00,0.0
2024-03-24 19:00:00,2024-03-24 19:00:00,0.0
2024-03-24 20:00:00,2024-03-24 20:00:00,0.0
2024-03-24 21:00:00,2024-03-24 21:00:00,0.0
2024-03-24 22:00:00,2024-03-24 22:00:00,0.0
2024-03-24 23:00:00,2024-03-24 23:00:00,0.0
2024-03-25 00:00:00,2024-03-25 00:00:00,0.0
2024-03-25 01:00:00,2024-03-25 01:00:00,0.0
2024-03-25 02:00:00,2024-03-25 02:00:00,0.0
2024-03-25 03:00:00,2024-03-25 03:00:00,0.0
2024-03-25 04:00:00,2024-03-25 04:00:00,0.0
2024-03-25 05:00:00,2024-03-25 05:00:00,0.0
2024-03-25 06:00:00,2024-03-25 06:00:00,39.55
2024-03-25 07:00:00,2024-03-25 07:00:00,225.65
2024-03-25 08:00:00,2024-03-25 08:00:00,426.67
2024-03-25 09:00:00,2024-03-25 09:00:00,608.28
2024-03-25 10:00:00,2024-03-25 10:00:00,727.15
2024-03-25 11:00:00,2024-03-25 11:00:00,784.7
2024-03-25 12:00:00,2024-03-25 12:00:00,775.8
2024-03-25 13:00:00,2024-03-25 13:00:00,698.83
2024-03-25 14:00:00,2024-03-25 14:00:00,530.47
2024-03-25 15:00:00,2024-03-25 15:00:00,332.42
2024-03-25 16:00:00,2024-03-25 16:00:00,205.57
2024-03-25 17:00:00,2024-03-25 17:00:00,63.88
2024-03-25 18:00:00,2024-03-25 18:00:00,0.0
2024-03-25 19:00:00,2024-03-25 19:00:00,0.0
2024-03-25 20:00:00,2024-03-25 20:00:00,0.0
2024-03-25 21:00:00,2024-03-25 21:00:00,0.0
2024-03-25 22:00:00,2024-03-25 22:00:00,0.0
2024-03-25 23:00:00,2024-03-25 23:00:00,0.0
2024-03-26 00:00:00,2024-03-26 00:00:00,0.0
2024-03-26 01:00:00,2024-03-26 01:00:00,0.0
2024-03-26 02:00:00,2024-03-26 02:00:00,0.0
2024-03-26 03:00:00,2024-03-26 03:00:00,0.0
2024-03-26 04:00:00,2024-03-26 04:00:00,0.0
2024-03-26 05:00:00,2024-03-26 05:00:00,0.0
2024-03-26 06:00:00,2024-03-26 06:00:00,42.67
2024-03-26 07:00:00,2024-03-26 07:00:00,231.32
2024-03-26 08:00:00,2024-03-26 08:00:00,429.25
2024-03-26 09:00:00,2024-03-26 09:00:00,656.22
2024-03-26 10:00:00,2024-03-26 10:00:00,850.85
2024-03-26 11:00:00,2024-03-26 11:00:00,864.92
2024-03-26 12:00:00,2024-03-26 12:00:00,653.35
2024-03-26 13:00:00,2024-03-26 13:00:00,637.72
2024-03-26 14:00:00,2024-03-26 14:00:00,499.65
2024-03-26 15:00:00,2024-03-26 15:00:00,351.38
2024-03-26 16:00:00,2024-03-26 16:00:00,194.6
2024-03-26 17:00:00,2024-03-26 17:00:00,60.2
2024-03-26 18:00:00,2024-03-26 18:00:00,0.0
2024-03-26 19:00:00,2024-03-26 19:00:00,0.0
2024-03-26 20:00:00,2024-03-26 20:00:00,0.0
2024-03-26 21:00:00,2024-03-26 21:00:00,0.0
2024-03-26 22:00:00,2024-03-26 22:00:00,0.0
2024-03-26 23:00:00,2024-03-26 23:00:00,0.0
2024-03-27 00:00:00,2024-03-27 00:00:00,0.0
2024-03-27 01:00:00,2024-03-27 01:00:00,0.0
2024-03-27 02:00:00,2024-03-27 02:00:00,0.0
2024-03-27 03:00:00,2024-03-27 03:00:00,0.0
2024-03-27 04:00:00,2024-03-27 04:00:00,0.0
2024-03-27 05:00:00,2024-03-27 05:00:00,0.0
2024-03-27 06:00:00,2024-03-27 06:00:00,32.97
2024-03-27 07:00:00,2024-03-27 07:00:00,171.12
2024-03-27 08:00:00,2024-03-27 08:00:00,345.73
2024-03-27 09:00:00,2024-03-27 09:00:00,423.95
2024-03-27 10:00:00,2024-03-27 10:00:00,553.22
2024-03-27 11:00:00,2024-03-27 11:00:00,559.65
2024-03-27 12:00:00,2024-03-27 12:00:00,572.5
2024-03-27 13:00:00,2024-03-27 13:00:00,451.88
2024-03-27 14:00:00,2024-03-27 14:00:00,388.45
2024-03-27 15:00:00,2024-03-27 15:00:00,260.92
2024-03-27 16:00:00,2024-03-27 16:00:00,139.93
2024-03-27 17:00:00,2024-03-27 17:00:00,43.4
2024-03-27 18:00:00,2024-03-27 18:00:00,0.0
2024-03-27 19:00:00,2024-03-27 19:00:00,0.0
2024-03-27 20:00:00,2024-03-27 20:00:00,0.0
2024-03-27 21:00:00,2024-03-27 21:00:00,0.0
2024-03-27 22:00:00,2024-03-27 22:00:00,0.0
2024-03-27 23:00:00,2024-03-27 23:00:00,0.0
2024-03-28 00:00:00,2024-03-28 00:00:00,0.0
2024-03-28 01:00:00,2024-03-28 01:00:00,0.0
2024-03-28 02:00:00,2024-03-28 02:00:00,0.0
2024-03-28 03:00:00,2024-03-28 03:00:00,0.0
2024-03-28 04:00:00,2024-03-28 04:00:00,0.0
2024-03-28 05:00:00,2024-03-28 05:00:00,0.0
2024-03-28 06:00:00,2024-03-28 06:00:00,30.65
2024-03-28 07:00:00,2024-03-28 07:00:00,159.2
2024-03-28 08:00:00,2024-03-28 08:00:00,306.98
2024-03-28 09:00:00,2024-03-28 09:00:00,511.52
2024-03-28 10:00:00,2024-03-28 10:00:00,639.5
2024-03-28 11:00:00,2024-03-28 11:00:00,744.05
2024-03-28 12:00:00,2024-03-28 12:00:00,734.3
2024-03-28 13:00:00,2024-03-28 13:00:00,602.3
2024-03-28 14:00:00,2024-03-28 14:00:00,509.75
2024-03-28 15:00:00,2024-03-28 15:00:00,374.58
2024-03-28 16:00:00,2024-03-28 16:00:00,204.3
2024-03-28 17:00:00,2024-03-28 17:00:00,61.45
2024-03-28 18:00:00,2024-03-28 18:00:00,0.0
2024-03-28 19:00:00,2024-03-28 19:00:00,0.0
2024-03-28 20:00:00,2024-03-28 20:00:00,0.0
2024-03-28 21:00:00,2024-03-28 21:00:00,0.0
2024-03-28 22:00:00,2024-03-28 22:00:00,0.0
2024-03-28 23:00:00,2024-03-28 23:00:00,0.0
2024-03-29 00:00:00,2024-03-29 00:00:00,0.0
2024-03-29 01:00:00,2024-03-29 01:00:00,0.0
2024-03-29 02:00:00,2024-03-29 02:00:00,0.0
2024-03-29 03:00:00,2024-03-29 03:00:00,0.0
2024-03-29 04:00:00,2024-03-29 04:00:00,0.0
2024-03-29 05:00:00,2024-03-29 05:00:00,0.0
2024-03-29 06:00:00,2024-03-29 06:00:00,31.73
2024-03-29 07:00:00,2024-03-29 07:00:00,158.18
